filename,typing_result,touch_location
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-2992.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3041.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3077.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3108.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3154.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3193.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3233.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3292.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3339.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3393.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3444.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3475.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3508.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3552.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3613.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3647.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3709.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3769.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3814.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3844.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3878.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3908.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3939.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-3976.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-4007.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-4038.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-4077.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-4117.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-4155.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-4194.jpg,typing,out
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-4270.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-4298.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-4323.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-4366.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-4410.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-4442.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-4465.jpg,typing,onKeyboard
aliexpress-video-signin-1-1-clicked_frames_crop/bbox-4506.jpg,typing,out
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-0497.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-0533.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-0567.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-0609.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-0656.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-0692.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-0764.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-0839.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-0887.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-0941.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-0992.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1029.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1081.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1123.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1193.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1232.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1286.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1362.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1400.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1434.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1479.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1515.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1577.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1621.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1653.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1686.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1724.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1758.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1798.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1866.jpg,typing,out
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1932.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1961.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-1990.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-2029.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-2076.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-2111.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-2135.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-2170.jpg,typing,out
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-2782.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-2886.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-2933.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-2968.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3001.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3075.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3123.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3181.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3232.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3261.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3287.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3328.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3370.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3417.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3454.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3508.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3570.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3608.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3636.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3687.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3719.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3758.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3792.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3826.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3856.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3900.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3934.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-3972.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-4015.jpg,typing,out
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-4107.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-4137.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-4165.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-4197.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-4246.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-4274.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-4301.jpg,typing,onKeyboard
aliexpress-video-signin-1-2-clicked_frames_crop/bbox-4331.jpg,typing,out
buzzfeed-signin-1-clicked_frames_crop/bbox-0837.jpg,typing,onKeyboard
buzzfeed-signin-1-clicked_frames_crop/bbox-0845.jpg,typing,onKeyboard
buzzfeed-signin-1-clicked_frames_crop/bbox-0926.jpg,typing,onKeyboard
buzzfeed-signin-1-clicked_frames_crop/bbox-0968.jpg,typing,onKeyboard
buzzfeed-signin-1-clicked_frames_crop/bbox-0979.jpg,typing,onKeyboard
buzzfeed-signin-1-clicked_frames_crop/bbox-0986.jpg,typing,onKeyboard
buzzfeed-signin-1-clicked_frames_crop/bbox-0993.jpg,typing,onKeyboard
buzzfeed-signin-1-clicked_frames_crop/bbox-1019.jpg,typing,onKeyboard
buzzfeed-signin-1-clicked_frames_crop/bbox-1035.jpg,typing,onKeyboard
buzzfeed-signin-1-clicked_frames_crop/bbox-1056.jpg,typing,onKeyboard
buzzfeed-signin-1-clicked_frames_crop/bbox-1090.jpg,typing,out
buzzfeed-signin-1-clicked_frames_crop/bbox-1148.jpg,typing,out
buzzfeed-signin-1-clicked_frames_crop/bbox-1217.jpg,typing,out
buzzfeed-signin-1-clicked_frames_crop/bbox-1329.jpg,typing,onKeyboard
etsy-signin-1-clicked_frames_crop/bbox-0223.jpg,typing,onKeyboard
etsy-signin-1-clicked_frames_crop/bbox-0255.jpg,typing,onKeyboard
etsy-signin-1-clicked_frames_crop/bbox-0288.jpg,typing,onKeyboard
etsy-signin-1-clicked_frames_crop/bbox-0345.jpg,typing,onKeyboard
etsy-signin-1-clicked_frames_crop/bbox-0387.jpg,typing,out
etsy-signin-1-clicked_frames_crop/bbox-0490.jpg,typing,onKeyboard
etsy-signin-1-clicked_frames_crop/bbox-0521.jpg,typing,onKeyboard
etsy-signin-1-clicked_frames_crop/bbox-0635.jpg,typing,onKeyboard
etsy-signin-1-clicked_frames_crop/bbox-0661.jpg,typing,onKeyboard
etsy-signin-1-clicked_frames_crop/bbox-0684.jpg,typing,onKeyboard
etsy-signin-1-clicked_frames_crop/bbox-0710.jpg,typing,onKeyboard
etsy-signin-1-clicked_frames_crop/bbox-0729.jpg,typing,onKeyboard
etsy-signin-1-clicked_frames_crop/bbox-0763.jpg,typing,onKeyboard
etsy-signin-1-clicked_frames_crop/bbox-0849.jpg,typing,out
etsy-signin-2-clicked_frames_crop/bbox-0255.jpg,typing,onKeyboard
etsy-signin-2-clicked_frames_crop/bbox-0284.jpg,typing,onKeyboard
etsy-signin-2-clicked_frames_crop/bbox-0715.jpg,typing,onKeyboard
etsy-signin-2-clicked_frames_crop/bbox-0757.jpg,typing,onKeyboard
etsy-signin-2-clicked_frames_crop/bbox-0789.jpg,typing,onKeyboard
etsy-signin-2-clicked_frames_crop/bbox-0856.jpg,typing,onKeyboard
etsy-signin-2-clicked_frames_crop/bbox-0886.jpg,typing,onKeyboard
etsy-signin-2-clicked_frames_crop/bbox-0920.jpg,typing,onKeyboard
etsy-signin-2-clicked_frames_crop/bbox-0956.jpg,typing,onKeyboard
etsy-signin-2-clicked_frames_crop/bbox-0990.jpg,typing,onKeyboard
etsy-signin-2-clicked_frames_crop/bbox-1026.jpg,typing,out
etsy-signin-2-clicked_frames_crop/bbox-1070.jpg,typing,onKeyboard
etsy-signin-2-clicked_frames_crop/bbox-1245.jpg,typing,onKeyboard
etsy-signin-2-clicked_frames_crop/bbox-1338.jpg,typing,onKeyboard
etsy-signin-2-clicked_frames_crop/bbox-1362.jpg,typing,onKeyboard
etsy-signin-2-clicked_frames_crop/bbox-1391.jpg,typing,onKeyboard
etsy-signin-2-clicked_frames_crop/bbox-1411.jpg,typing,onKeyboard
etsy-signin-2-clicked_frames_crop/bbox-1446.jpg,typing,out
etsy-signin-2-clicked_frames_crop/bbox-1647.jpg,typing,out
groupon-video-signin-2-1-clicked_frames_crop/bbox-0402.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-0415.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-0436.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-0460.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-0530.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-0554.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-0575.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-0626.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-0658.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-0744.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-0775.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-0805.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-0838.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-0850.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-0913.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1055.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1086.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1135.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1162.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1180.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1204.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1241.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1254.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1287.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1305.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1329.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1346.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1395.jpg,typing,out
groupon-video-signin-2-1-clicked_frames_crop/bbox-1446.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1476.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1488.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1509.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1541.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1560.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1575.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1594.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1630.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1654.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1672.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1726.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1763.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1806.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1827.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1843.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1887.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1930.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1951.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1967.jpg,typing,onKeyboard
groupon-video-signin-2-1-clicked_frames_crop/bbox-1986.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-0632.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-0647.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-0664.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-0693.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-0728.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-0760.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-0860.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-0882.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-0909.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-0929.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-0958.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-0993.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1019.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1043.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1078.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1100.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1171.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1265.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1287.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1313.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1338.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1354.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1380.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1403.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1425.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1443.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1486.jpg,typing,out
groupon-video-signin-2-2-clicked_frames_crop/bbox-1551.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1587.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1604.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1633.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1653.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1671.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1689.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1710.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1728.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1804.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1842.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1863.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1886.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1903.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1913.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-1935.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-2050.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-2063.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-2083.jpg,typing,onKeyboard
groupon-video-signin-2-2-clicked_frames_crop/bbox-2104.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0158.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0173.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0194.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0219.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0238.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0257.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0284.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0347.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0370.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0395.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0416.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0428.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0457.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0579.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0607.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0658.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0683.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0748.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0765.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0782.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0805.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0829.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0855.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0886.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0907.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0928.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0951.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-0986.jpg,typing,out
home-video-signin-3-1-clicked_frames_crop/bbox-1026.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1044.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1067.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1094.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1121.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1138.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1159.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1187.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1203.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1224.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1244.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1287.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1314.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1334.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1357.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1369.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1381.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1410.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1453.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1470.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1497.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1513.jpg,typing,onKeyboard
home-video-signin-3-1-clicked_frames_crop/bbox-1561.jpg,typing,out
home-video-signin-3-2-clicked_frames_crop/bbox-0150.jpg,typing,onKeyboard
home-video-signin-3-2-clicked_frames_crop/bbox-0177.jpg,typing,onKeyboard
home-video-signin-3-2-clicked_frames_crop/bbox-0193.jpg,typing,onKeyboard
home-video-signin-3-2-clicked_frames_crop/bbox-0213.jpg,typing,onKeyboard
home-video-signin-3-2-clicked_frames_crop/bbox-0241.jpg,typing,onKeyboard
home-video-signin-3-2-clicked_frames_crop/bbox-0276.jpg,typing,onKeyboard
home-video-signin-3-2-clicked_frames_crop/bbox-0317.jpg,typing,onKeyboard
home-video-signin-3-2-clicked_frames_crop/bbox-0351.jpg,typing,onKeyboard
home-video-signin-3-2-clicked_frames_crop/bbox-0372.jpg,typing,onKeyboard
home-video-signin-3-2-clicked_frames_crop/bbox-0399.jpg,typing,onKeyboard
home-video-signin-3-2-clicked_frames_crop/bbox-0423.jpg,typing,onKeyboard
home-video-signin-3-2-clicked_frames_crop/bbox-0444.jpg,typing,onKeyboard
home-video-signin-3-2-clicked_frames_crop/bbox-0460.jpg,typing,onKeyboard
home-video-signin-3-2-clicked_frames_crop/bbox-0495.jpg,typing,onKeyboard
